time,density,heading,latitude,longitude,passID,speed,temperature
2022-09-29 18:52:42.785000+00:00,89.53,0,37.819063,-121.288356,41,0.023,178.4058142
2022-09-29 18:52:42.913000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.5273182
2022-09-29 18:52:43.041000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.2357096
2022-09-29 18:52:43.169000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.5273182
2022-09-29 18:52:43.297000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.0899226
2022-09-29 18:52:43.425000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.3815145
2022-09-29 18:52:43.553000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.0170023
2022-09-29 18:52:43.681000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.4058142
2022-09-29 18:52:43.809000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.1628094
2022-09-29 18:52:43.937000+00:00,89.53,0,37.819063,-121.288356,41,0.012,177.6767909
2022-09-29 18:52:44.065000+00:00,89.53,0,37.819063,-121.288356,41,0.012,177.9440987
2022-09-29 18:52:44.193000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.5030174
2022-09-29 18:52:44.321000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.6245215
2022-09-29 18:52:44.449000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.430115
2022-09-29 18:52:44.577000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.0170034
2022-09-29 18:52:44.705000+00:00,89.53,0,37.819063,-121.288356,41,0.012,179.11054
2022-09-29 18:52:44.833000+00:00,89.53,0,37.819063,-121.288356,41,0.012,178.1871068
2022-09-29 18:52:44.961000+00:00,89.53,0,37.819063,-121.288356,41,0.023,178.308612
2022-09-29 18:52:45.089000+00:00,89.53,0,37.819063,-121.288356,41,0.023,178.0656039
2022-09-29 18:52:45.217000+00:00,89.53,0,37.819063,-121.288356,41,0.023,178.6974239
2022-09-29 18:52:45.345000+00:00,89.53,0,37.819063,-121.288356,41,0.023,178.3572125
2022-09-29 18:52:45.473000+00:00,89.53,0,37.819063,-121.288356,41,0.023,177.8225991
2022-09-29 18:52:45.601000+00:00,89.53,0,37.819063,-121.288356,41,0.023,178.3815134
2022-09-29 18:52:45.729000+00:00,89.53,0,37.819063,-121.288356,41,0.023,178.2843112
2022-09-29 18:52:45.857000+00:00,89.53,0,37.819063,-121.288356,41,0.023,177.9198046
2022-09-29 18:52:45.985000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.4301161
2022-09-29 18:52:46.113000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.1385108
2022-09-29 18:52:46.241000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.4787177
2022-09-29 18:52:46.369000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.2600138
2022-09-29 18:52:46.497000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.3329162
2022-09-29 18:52:46.625000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.6488223
2022-09-29 18:52:46.753000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.0656028
2022-09-29 18:52:46.881000+00:00,89.53,0,37.819063,-121.288356,41,0.081,178.3815145
2022-09-29 18:52:47.009000+00:00,89.53,0,37.819063,-121.288356,41,0.035,177.8955004
2022-09-29 18:52:47.137000+00:00,89.53,0,37.819063,-121.288356,41,0.035,178.4544158
2022-09-29 18:52:47.265000+00:00,89.53,0,37.819063,-121.288356,41,0.035,178.3329162
2022-09-29 18:52:47.393000+00:00,89.53,0,37.819063,-121.288356,41,0.035,178.0413031
2022-09-29 18:52:47.521000+00:00,89.53,0,37.819063,-121.288356,41,0.035,177.4094842
2022-09-29 18:52:47.649000+00:00,89.53,0,37.819063,-121.288356,41,0.035,178.3815134
2022-09-29 18:52:47.777000+00:00,89.53,0,37.819063,-121.288356,41,0.035,177.5552868
2022-09-29 18:52:47.905000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.9927003
2022-09-29 18:52:48.033000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.530986
2022-09-29 18:52:48.161000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.6767909
2022-09-29 18:52:48.289000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.919799
2022-09-29 18:52:48.417000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.3365795
2022-09-29 18:52:48.545000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.3365806
2022-09-29 18:52:48.673000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.3122787
2022-09-29 18:52:48.801000+00:00,89.53,0,37.819063,-121.288356,41,0.058,177.6281926
2022-09-29 18:52:48.929000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.2879823
2022-09-29 18:52:49.057000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.3365851
2022-09-29 18:52:49.185000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.3851867
2022-09-29 18:52:49.313000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.5552857
2022-09-29 18:52:49.441000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.2636838
2022-09-29 18:52:49.569000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.4823866
2022-09-29 18:52:49.697000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.3365828
2022-09-29 18:52:49.825000+00:00,89.53,0,37.819063,-121.288356,41,0.092,177.3122809
2022-09-29 18:52:49.953000+00:00,89.53,0,37.819063,-121.288356,41,0.069,177.409483
2022-09-29 18:52:50.081000+00:00,89.53,0,37.819063,-121.288356,41,0.069,176.9963804
2022-09-29 18:52:50.209000+00:00,89.53,0,37.819063,-121.288356,41,0.069,177.3608848
2022-09-29 18:52:50.337000+00:00,89.53,0,37.819063,-121.288356,41,0.069,177.1421786
2022-09-29 18:52:50.465000+00:00,89.53,0,37.819063,-121.288356,41,0.069,177.1421842
2022-09-29 18:52:50.593000+00:00,89.53,0,37.819063,-121.288356,41,0.069,177.1421897
2022-09-29 18:52:50.721000+00:00,89.53,0,37.819063,-121.288356,41,0.069,176.923488
2022-09-29 18:52:50.849000+00:00,89.53,0,37.819063,-121.288356,41,0.069,177.1421763
2022-09-29 18:52:50.977000+00:00,89.53,0,37.819063,-121.288356,41,0.115,177.1178789
2022-09-29 18:52:51.105000+00:00,89.53,0,37.819063,-121.288356,41,0.115,177.0206812
2022-09-29 18:52:51.233000+00:00,89.53,0,37.819063,-121.288356,41,0.115,177.1664783
2022-09-29 18:52:51.361000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.8991805
2022-09-29 18:52:51.489000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.9963826
2022-09-29 18:52:51.617000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.8991794
2022-09-29 18:52:51.745000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.9234802
2022-09-29 18:52:51.873000+00:00,89.53,0,37.819063,-121.288356,41,0.115,177.0935781
2022-09-29 18:52:52.001000+00:00,89.53,0,37.819063,-121.288356,41,0.023,176.6804832
2022-09-29 18:52:52.129000+00:00,89.53,0,37.819063,-121.288356,41,0.023,176.6804799
2022-09-29 18:52:52.257000+00:00,89.53,0,37.819063,-121.288356,41,0.023,177.1907746
2022-09-29 18:52:52.385000+00:00,89.53,0,37.819063,-121.288356,41,0.023,176.1458854
2022-09-29 18:52:52.513000+00:00,89.53,0,37.819063,-121.288356,41,0.023,176.5346806
2022-09-29 18:52:52.641000+00:00,89.53,0,37.819063,-121.288356,41,0.023,176.7047773
2022-09-29 18:52:52.769000+00:00,89.53,0,37.819063,-121.288356,41,0.023,176.1215857
2022-09-29 18:52:52.897000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.7776775
2022-09-29 18:52:53.025000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.0972849
2022-09-29 18:52:53.153000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.8262758
2022-09-29 18:52:53.281000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.6804799
2022-09-29 18:52:53.409000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.7047773
2022-09-29 18:52:53.537000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.3645816
2022-09-29 18:52:53.665000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.3645816
2022-09-29 18:52:53.793000+00:00,89.53,0,37.819063,-121.288356,41,0.035,176.7047773
2022-09-29 18:52:53.921000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.7047784
2022-09-29 18:52:54.049000+00:00,89.53,0,37.819063,-121.288356,41,0.115,175.8542891
2022-09-29 18:52:54.177000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.4617804
2022-09-29 18:52:54.305000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.5103798
2022-09-29 18:52:54.433000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.4860801
2022-09-29 18:52:54.561000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.0729863
2022-09-29 18:52:54.689000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.1944859
2022-09-29 18:52:54.817000+00:00,89.53,0,37.819063,-121.288356,41,0.115,176.5589814
2022-09-29 18:52:54.945000+00:00,89.53,0,37.819063,-121.288356,41,0.012,176.3159844
2022-09-29 18:52:55.073000+00:00,89.53,0,37.819063,-121.288356,41,0.012,175.8785877
2022-09-29 18:52:55.201000+00:00,89.53,0,37.819063,-121.288356,41,0.012,176.1215846
2022-09-29 18:52:55.329000+00:00,89.53,0,37.819063,-121.288356,41,0.012,176.6075785
2022-09-29 18:52:55.457000+00:00,89.53,0,37.819063,-121.288356,41,0.012,176.6075808
2022-09-29 18:52:55.585000+00:00,89.53,0,37.819063,-121.288356,41,0.012,175.7570892
